"file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"14_B_2020-06-11_14-30_O.png",0.82374685476803,0.00421779141104294,0.00528092693637914,0.0164512123867952,0.00251324060199976,3.41616955509693e-05,0.00268758304825987,0.0371390640166615,0.100441274867358,0.00748789026792193
"14_B_2020-06-12_09-10_O.png",0.829140279701827,0.00434737025623628,0.00410058145561807,0.0104605467756071,0.000699725764043991,0.000124277892435423,0.00126398273538586,0.0231121540244833,0.110363480440662,0.0163876009537003
"14_B_2020-06-13_18-30_O.png",0.830506747523866,0.00366413634521689,0.00302566603526429,0.00537634408602151,0.000514781412268054,9.71841338949987e-05,0.000544820144562872,0.0173629762611556,0.119680199410063,0.0192271446476869
"14_B_2020-06-14_10-20_O.png",0.830135680830812,0.00295027470715181,0.00262456060991584,0.00446458021166115,0.000369299708800995,7.30353491089687e-05,0.000528917286289145,0.0118417394664179,0.124989987089235,0.0220219247406067
"14_B_2020-06-15_09-30_O.png",0.836084527814688,0.00230591444969042,0.00208386342860912,0.00297736846569223,0.000397571456843177,7.48023333616051e-05,0.000361053782288692,0.00866705775918125,0.120213828654359,0.0268340118552863
"14_B_2020-06-16_12-40_O.png",0.837965188054244,0.00276886432388115,0.00192836881437713,0.00292318094861139,0.000205559168056694,2.70937585404239e-05,1.59028582737271e-05,0.004713135996532,0.120373446231847,0.0290792598456363
"14_B_2020-06-17_18-00_O.png",0.839445331863202,0.00244079424764167,0.0014377361868951,0.00152490741002516,0.000434089131397661,5.8899475087878e-05,0,0.00460888392562646,0.110426502879006,0.0396228548811173
"15_B_2020-05-28_18-20_U.png",0.833786270296759,0.0390191352614666,0.0571678305202944,0.0652435375495934,0.00108021637311168,3.82846588071207e-05,0.00202201897976685,0.00134290803200362,0.000208504141811088,9.12941863862109e-05
"15_B_2020-05-29_20-10_U.png",0.836027984318604,0.00361760575989747,0.0458626652719271,0.0409999246086719,0.0444726376598532,0.000362820766541329,0.0258068050097538,0.00241075551534685,0.000260335679888421,0.00017846540951627
"15_B_2020-05-30_18-00_R.png",0.834093136561967,0.00311578223214875,0.0427280352077502,0.0180414982141679,0.039225872419025,0.00108492833111871,0.0547971266480073,0.00606370096029704,0.000445280031664358,0.000404639393853722
"15_B_2020-06-01_08-30_R.png",0.83464502464354,0.00252973245502436,0.0274100487216458,0.0465005465871288,0.0403732341937369,0.000203792183804058,0.0242000273293564,0.0227469772789385,0.00068087793201587,0.00070973867480893
"15_B_2020-06-02_08-20_R.png",0.833669649336085,0.00213863994044085,0.0260818655584141,0.0603472241855381,0.0436480450086229,0.000174931441010998,0.00966245888816639,0.0218687861053782,0.00164800731295883,0.000760392223384505
"15_B_2020-06-03_08-30_R.png",0.834414727695947,0.00260394579363509,0.0300069265782703,0.0734788621563805,0.043973170111108,0.000183766362274179,2.47377795369088e-05,0.0123800806687211,0.0028784173475446,5.53655065826053e-05
